datetime,index,4025__VWC_Mineral_Soil,2611__Solar_Radiation,4192__Water_Meter_Flow,Irrigation,Irr_on,dt,Irr_start,Irr_end,dt_Irr_on,dt_Irr_off,acc_Irr_on,Irr_start_soil,Hour
12/6/2021 9:30,446,27.36471558,317.1228192,0,0,0,12/6/2021 9:30,12/2/2021 7:00,12/2/2021 8:00,0.0,97.5,0,0.0,9
12/6/2021 10:00,447,27.36471558,334.0006714,0,0,0,12/6/2021 10:00,12/2/2021 7:00,12/2/2021 8:00,0.0,98.0,0,0.0,10
12/6/2021 10:30,448,27.32943153,348.2810211,0,0,0,12/6/2021 10:30,12/2/2021 7:00,12/2/2021 8:00,0.0,98.5,0,0.0,10
12/6/2021 11:00,449,27.32943153,355.2131042,0,0,0,12/6/2021 11:00,12/2/2021 7:00,12/2/2021 8:00,0.0,99.0,0,0.0,11
12/6/2021 11:30,450,27.32943153,352.2239852,0,0,0,12/6/2021 11:30,12/2/2021 7:00,12/2/2021 8:00,0.0,99.5,0,0.0,11
12/6/2021 12:00,451,27.32943153,337.2947198,0,0,0,12/6/2021 12:00,12/2/2021 7:00,12/2/2021 8:00,0.0,100.0,0,0.0,12
12/6/2021 12:30,452,27.32943153,307.1746216,0,0,0,12/6/2021 12:30,12/2/2021 7:00,12/2/2021 8:00,0.0,100.5,0,0.0,12
12/6/2021 13:00,453,27.32943153,267.7393481,0,0,0,12/6/2021 13:00,12/2/2021 7:00,12/2/2021 8:00,0.0,101.0,0,0.0,13
12/6/2021 13:30,454,27.32943153,227.2093048,0,0,0,12/6/2021 13:30,12/2/2021 7:00,12/2/2021 8:00,0.0,101.5,0,0.0,13
12/6/2021 14:00,455,27.32943153,185.5075167,0,0,0,12/6/2021 14:00,12/2/2021 7:00,12/2/2021 8:00,0.0,102.0,0,0.0,14
12/6/2021 14:30,456,27.32943153,144.478653,0,0,0,12/6/2021 14:30,12/2/2021 7:00,12/2/2021 8:00,0.0,102.5,0,0.0,14
12/6/2021 15:00,457,27.29419708,109.9085013,0,0,0,12/6/2021 15:00,12/2/2021 7:00,12/2/2021 8:00,0.0,103.0,0,0.0,15
12/6/2021 15:30,458,27.29419708,79.70036316,0,0,0,12/6/2021 15:30,12/2/2021 7:00,12/2/2021 8:00,0.0,103.5,0,0.0,15
12/6/2021 16:00,459,27.29419708,45.29564353,0,0,0,12/6/2021 16:00,12/2/2021 7:00,12/2/2021 8:00,0.0,104.0,0,0.0,16
12/6/2021 16:30,460,27.29419708,13.79222586,0,0,0,12/6/2021 16:30,12/2/2021 7:00,12/2/2021 8:00,0.0,104.5,0,0.0,16
12/6/2021 17:00,461,27.29419708,0.0,0,0,0,12/6/2021 17:00,12/2/2021 7:00,12/2/2021 8:00,0.0,105.0,0,0.0,17
12/6/2021 17:30,462,27.25901222,0.0,0,0,0,12/6/2021 17:30,12/2/2021 7:00,12/2/2021 8:00,0.0,105.5,0,0.0,17
12/6/2021 18:00,463,27.22387314,0.0,0,0,0,12/6/2021 18:00,12/2/2021 7:00,12/2/2021 8:00,0.0,106.0,0,0.0,18
12/6/2021 18:30,464,27.22387314,0.0,0,0,0,12/6/2021 18:30,12/2/2021 7:00,12/2/2021 8:00,0.0,106.5,0,0.0,18
12/6/2021 19:00,465,27.18878174,0.0,0,0,0,12/6/2021 19:00,12/2/2021 7:00,12/2/2021 8:00,0.0,107.0,0,0.0,19
12/6/2021 19:30,466,27.18878174,0.0,0,0,0,12/6/2021 19:30,12/2/2021 7:00,12/2/2021 8:00,0.0,107.5,0,0.0,19
12/6/2021 20:00,467,27.15373802,0.0,0,0,0,12/6/2021 20:00,12/2/2021 7:00,12/2/2021 8:00,0.0,108.0,0,0.0,20
12/6/2021 20:30,468,27.15373802,0.0,0,0,0,12/6/2021 20:30,12/2/2021 7:00,12/2/2021 8:00,0.0,108.5,0,0.0,20
12/6/2021 21:00,469,27.11874008,0.0,0,0,0,12/6/2021 21:00,12/2/2021 7:00,12/2/2021 8:00,0.0,109.0,0,0.0,21
12/6/2021 21:30,470,27.08378983,0.0,0,0,0,12/6/2021 21:30,12/2/2021 7:00,12/2/2021 8:00,0.0,109.5,0,0.0,21
12/6/2021 22:00,471,27.08378983,0.0,0,0,0,12/6/2021 22:00,12/2/2021 7:00,12/2/2021 8:00,0.0,110.0,0,0.0,22
12/6/2021 22:30,472,27.04888535,0.0,0,0,0,12/6/2021 22:30,12/2/2021 7:00,12/2/2021 8:00,0.0,110.5,0,0.0,22
12/6/2021 23:00,473,27.01402855,0.0,0,0,0,12/6/2021 23:00,12/2/2021 7:00,12/2/2021 8:00,0.0,111.0,0,0.0,23
12/6/2021 23:30,474,27.01402855,0.0,0,0,0,12/6/2021 23:30,12/2/2021 7:00,12/2/2021 8:00,0.0,111.5,0,0.0,23
12/7/2021 0:00,475,26.97921562,0.0,0,0,0,12/7/2021 0:00,12/2/2021 7:00,12/2/2021 8:00,0.0,112.0,0,0.0,0
12/7/2021 0:30,476,26.97921562,0.0,0,0,0,12/7/2021 0:30,12/2/2021 7:00,12/2/2021 8:00,0.0,112.5,0,0.0,0
12/7/2021 1:00,477,26.97921562,0.0,0,0,0,12/7/2021 1:00,12/2/2021 7:00,12/2/2021 8:00,0.0,113.0,0,0.0,1
12/7/2021 1:30,478,26.94444847,0.0,0,0,0,12/7/2021 1:30,12/2/2021 7:00,12/2/2021 8:00,0.0,113.5,0,0.0,1
12/7/2021 2:00,479,26.90972519,0.0,0,0,0,12/7/2021 2:00,12/2/2021 7:00,12/2/2021 8:00,0.0,114.0,0,0.0,2
12/7/2021 2:30,480,26.90972519,0.0,0,0,0,12/7/2021 2:30,12/2/2021 7:00,12/2/2021 8:00,0.0,114.5,0,0.0,2
12/7/2021 3:00,481,26.90972519,0.0,0,0,0,12/7/2021 3:00,12/2/2021 7:00,12/2/2021 8:00,0.0,115.0,0,0.0,3
12/7/2021 3:30,482,26.87504959,0.0,0,0,0,12/7/2021 3:30,12/2/2021 7:00,12/2/2021 8:00,0.0,115.5,0,0.0,3
12/7/2021 4:00,483,26.84041595,0.0,0,0,0,12/7/2021 4:00,12/2/2021 7:00,12/2/2021 8:00,0.0,116.0,0,0.0,4
12/7/2021 4:30,484,26.84041595,0.0,0,0,0,12/7/2021 4:30,12/2/2021 7:00,12/2/2021 8:00,0.0,116.5,0,0.0,4
12/7/2021 5:00,485,26.84041595,0.0,0,0,0,12/7/2021 5:00,12/2/2021 7:00,12/2/2021 8:00,0.0,117.0,0,0.0,5
12/7/2021 5:30,486,26.84041595,0.0,0,0,0,12/7/2021 5:30,12/2/2021 7:00,12/2/2021 8:00,0.0,117.5,0,0.0,5
12/7/2021 6:00,487,26.80582809,0.0,0,0,0,12/7/2021 6:00,12/2/2021 7:00,12/2/2021 8:00,0.0,118.0,0,0.0,6
12/7/2021 6:30,488,26.80582809,18.75395974,0,0,0,12/7/2021 6:30,12/2/2021 7:00,12/2/2021 8:00,0.0,118.5,0,0.0,6
12/7/2021 7:00,489,26.7712841,50.98659134,0,0,0,12/7/2021 7:00,12/2/2021 7:00,12/2/2021 8:00,0.0,119.0,0,0.0,7
12/7/2021 7:30,490,26.80582809,80.7188433,0,0,0,12/7/2021 7:30,12/2/2021 7:00,12/2/2021 8:00,0.0,119.5,0,0.0,7
12/7/2021 8:00,491,26.7712841,109.8857651,0,0,0,12/7/2021 8:00,12/2/2021 7:00,12/2/2021 8:00,0.0,120.0,0,0.0,8
12/7/2021 8:30,492,26.7712841,99.46399044,0,0,0,12/7/2021 8:30,12/2/2021 7:00,12/2/2021 8:00,0.0,120.5,0,0.0,8
12/7/2021 9:00,493,26.7712841,81.99066925,0,0,0,12/7/2021 9:00,12/2/2021 7:00,12/2/2021 8:00,0.0,121.0,0,0.0,9
12/7/2021 9:30,494,26.7712841,110.5243052,0,0,0,12/7/2021 9:30,12/2/2021 7:00,12/2/2021 8:00,0.0,121.5,0,0.0,9
12/7/2021 10:00,495,26.7712841,140.9642639,0,0,0,12/7/2021 10:00,12/2/2021 7:00,12/2/2021 8:00,0.0,122.0,0,0.0,10
12/7/2021 10:30,496,26.7712841,141.5324395,0,0,0,12/7/2021 10:30,12/2/2021 7:00,12/2/2021 8:00,0.0,122.5,0,0.0,10
12/7/2021 11:00,497,26.73678398,131.3818204,0,0,0,12/7/2021 11:00,12/2/2021 7:00,12/2/2021 8:00,0.0,123.0,0,0.0,11
12/7/2021 11:30,498,26.73678398,139.3383942,0,0,0,12/7/2021 11:30,12/2/2021 7:00,12/2/2021 8:00,0.0,123.5,0,0.0,11
12/7/2021 12:00,499,26.7712841,185.2245635,0,0,0,12/7/2021 12:00,12/2/2021 7:00,12/2/2021 8:00,0.0,124.0,0,0.0,12
