datetime,index,4025__VWC_Mineral_Soil,2611__Solar_Radiation,4192__Water_Meter_Flow,Irrigation,Irr_on,dt,Irr_start,Irr_end,dt_Irr_on,dt_Irr_off,acc_Irr_on,Irr_start_soil,Hour
12/2/2020 16:30,19,31.60673904,4.355460461,0,0,0,12/2/2020 16:30,12/2/2020 7:00,12/2/2020 8:00,0.0,8.5,0,0.0,16
12/2/2020 17:00,20,31.56437492,0.0,0,0,0,12/2/2020 17:00,12/2/2020 7:00,12/2/2020 8:00,0.0,9.0,0,0.0,17
12/2/2020 17:30,21,31.52209091,0.0,0,0,0,12/2/2020 17:30,12/2/2020 7:00,12/2/2020 8:00,0.0,9.5,0,0.0,17
12/2/2020 18:00,22,31.52209091,0.0,0,0,0,12/2/2020 18:00,12/2/2020 7:00,12/2/2020 8:00,0.0,10.0,0,0.0,18
12/2/2020 18:30,23,31.4798851,0.0,0,0,0,12/2/2020 18:30,12/2/2020 7:00,12/2/2020 8:00,0.0,10.5,0,0.0,18
12/2/2020 19:00,24,31.4798851,0.0,0,0,0,12/2/2020 19:00,12/2/2020 7:00,12/2/2020 8:00,0.0,11.0,0,0.0,19
12/2/2020 19:30,25,31.43776131,0.0,0,0,0,12/2/2020 19:30,12/2/2020 7:00,12/2/2020 8:00,0.0,11.5,0,0.0,19
12/2/2020 20:00,26,31.39571571,0.0,0,0,0,12/2/2020 20:00,12/2/2020 7:00,12/2/2020 8:00,0.0,12.0,0,0.0,20
12/2/2020 20:30,27,31.35374832,0.0,0,0,0,12/2/2020 20:30,12/2/2020 7:00,12/2/2020 8:00,0.0,12.5,0,0.0,20
12/2/2020 21:00,28,31.35374832,0.0,0,0,0,12/2/2020 21:00,12/2/2020 7:00,12/2/2020 8:00,0.0,13.0,0,0.0,21
12/2/2020 21:30,29,31.31186104,0.0,0,0,0,12/2/2020 21:30,12/2/2020 7:00,12/2/2020 8:00,0.0,13.5,0,0.0,21
12/2/2020 22:00,30,31.27005196,0.0,0,0,0,12/2/2020 22:00,12/2/2020 7:00,12/2/2020 8:00,0.0,14.0,0,0.0,22
12/2/2020 22:30,31,31.22832108,0.0,0,0,0,12/2/2020 22:30,12/2/2020 7:00,12/2/2020 8:00,0.0,14.5,0,0.0,22
12/2/2020 23:00,32,31.22832108,0.0,0,0,0,12/2/2020 23:00,12/2/2020 7:00,12/2/2020 8:00,0.0,15.0,0,0.0,23
12/2/2020 23:30,33,31.18666649,0.0,0,0,0,12/2/2020 23:30,12/2/2020 7:00,12/2/2020 8:00,0.0,15.5,0,0.0,23
12/3/2020 0:00,34,31.18666649,0.0,0,0,0,12/3/2020 0:00,12/2/2020 7:00,12/2/2020 8:00,0.0,16.0,0,0.0,0
12/3/2020 0:30,35,31.14509201,0.0,0,0,0,12/3/2020 0:30,12/2/2020 7:00,12/2/2020 8:00,0.0,16.5,0,0.0,0
12/3/2020 1:00,36,31.10359383,0.0,0,0,0,12/3/2020 1:00,12/2/2020 7:00,12/2/2020 8:00,0.0,17.0,0,0.0,1
12/3/2020 1:30,37,31.10359383,0.0,0,0,0,12/3/2020 1:30,12/2/2020 7:00,12/2/2020 8:00,0.0,17.5,0,0.0,1
12/3/2020 2:00,38,31.06217194,0.0,0,0,0,12/3/2020 2:00,12/2/2020 7:00,12/2/2020 8:00,0.0,18.0,0,0.0,2
12/3/2020 2:30,39,31.06217194,0.0,0,0,0,12/3/2020 2:30,12/2/2020 7:00,12/2/2020 8:00,0.0,18.5,0,0.0,2
12/3/2020 3:00,40,31.02082634,0.0,0,0,0,12/3/2020 3:00,12/2/2020 7:00,12/2/2020 8:00,0.0,19.0,0,0.0,3
12/3/2020 3:30,41,30.97955704,0.0,0,0,0,12/3/2020 3:30,12/2/2020 7:00,12/2/2020 8:00,0.0,19.5,0,0.0,3
12/3/2020 4:00,42,30.97955704,0.0,0,0,0,12/3/2020 4:00,12/2/2020 7:00,12/2/2020 8:00,0.0,20.0,0,0.0,4
12/3/2020 4:30,43,30.97955704,0.0,0,0,0,12/3/2020 4:30,12/2/2020 7:00,12/2/2020 8:00,0.0,20.5,0,0.0,4
12/3/2020 5:00,44,30.93836594,0.0,0,0,0,12/3/2020 5:00,12/2/2020 7:00,12/2/2020 8:00,0.0,21.0,0,0.0,5
12/3/2020 5:30,45,30.93836594,0.0,0,0,0,12/3/2020 5:30,12/2/2020 7:00,12/2/2020 8:00,0.0,21.5,0,0.0,5
12/3/2020 6:00,46,30.89724922,20.05256185,0,0,0,12/3/2020 6:00,12/2/2020 7:00,12/2/2020 8:00,0.0,22.0,0,0.0,6
12/3/2020 6:30,47,30.89724922,77.88346863,0,0,0,12/3/2020 6:30,12/2/2020 7:00,12/2/2020 8:00,0.0,22.5,0,0.0,6
12/3/2020 7:00,48,30.89724922,169.336057,0,0,0,12/3/2020 7:00,12/2/2020 7:00,12/2/2020 8:00,0.0,23.0,0,0.0,7
12/3/2020 7:30,49,30.85620689,264.169342,0,0,0,12/3/2020 7:30,12/2/2020 7:00,12/2/2020 8:00,0.0,23.5,0,0.0,7
12/3/2020 8:00,50,30.81524277,349.6646395,0,0,0,12/3/2020 8:00,12/2/2020 7:00,12/2/2020 8:00,0.0,24.0,0,0.0,8
12/3/2020 8:30,51,30.81524277,413.0476074,0,0,0,12/3/2020 8:30,12/2/2020 7:00,12/2/2020 8:00,0.0,24.5,0,0.0,8
12/3/2020 9:00,52,30.81524277,449.5876459,0,0,0,12/3/2020 9:00,12/2/2020 7:00,12/2/2020 8:00,0.0,25.0,0,0.0,9
12/3/2020 9:30,53,30.77435112,484.0576568,0,0,0,12/3/2020 9:30,12/2/2020 7:00,12/2/2020 8:00,0.0,25.5,0,0.0,9
12/3/2020 10:00,54,30.73353386,518.0127563,0,0,0,12/3/2020 10:00,12/2/2020 7:00,12/2/2020 8:00,0.0,26.0,0,0.0,10
12/3/2020 10:30,55,30.73353386,551.9685513,0,0,0,12/3/2020 10:30,12/2/2020 7:00,12/2/2020 8:00,0.0,26.5,0,0.0,10
12/3/2020 11:00,56,30.6521244,584.7937622,0,0,0,12/3/2020 11:00,12/2/2020 7:00,12/2/2020 8:00,0.0,27.0,0,0.0,11
12/3/2020 11:30,57,30.6521244,594.4763606,0,0,0,12/3/2020 11:30,12/2/2020 7:00,12/2/2020 8:00,0.0,27.5,0,0.0,11
12/3/2020 12:00,58,30.6115303,567.2441406,0,0,0,12/3/2020 12:00,12/2/2020 7:00,12/2/2020 8:00,0.0,28.0,0,0.0,12
12/3/2020 12:30,59,30.53056335,519.4118166,0,0,0,12/3/2020 12:30,12/2/2020 7:00,12/2/2020 8:00,0.0,28.5,0,0.0,12
12/3/2020 13:00,60,30.4901886,459.0305481,0,0,0,12/3/2020 13:00,12/2/2020 7:00,12/2/2020 8:00,0.0,29.0,0,0.0,13
12/3/2020 13:30,61,30.40965843,390.9271551,0,0,0,12/3/2020 13:30,12/2/2020 7:00,12/2/2020 8:00,0.0,29.5,0,0.0,13
12/3/2020 14:00,62,30.24945641,319.6528015,0,0,0,12/3/2020 14:00,12/2/2020 7:00,12/2/2020 8:00,0.0,30.0,0,0.0,14
12/3/2020 14:30,63,30.20958519,240.9138463,0,0,0,12/3/2020 14:30,12/2/2020 7:00,12/2/2020 8:00,0.0,30.5,0,0.0,14
12/3/2020 15:00,64,30.09039116,161.1344299,0,0,0,12/3/2020 15:00,12/2/2020 7:00,12/2/2020 8:00,0.0,31.0,0,0.0,15
12/3/2020 15:30,65,29.97182465,85.84971612,0,0,0,12/3/2020 15:30,12/2/2020 7:00,12/2/2020 8:00,0.0,31.5,0,0.0,15
12/3/2020 16:00,66,29.89312553,25.02103251,0,0,0,12/3/2020 16:00,12/2/2020 7:00,12/2/2020 8:00,0.0,32.0,0,0.0,16
12/3/2020 16:30,67,29.85387802,0.0,0,0,0,12/3/2020 16:30,12/2/2020 7:00,12/2/2020 8:00,0.0,32.5,0,0.0,16
12/3/2020 17:00,68,29.81469917,0.0,0,0,0,12/3/2020 17:00,12/2/2020 7:00,12/2/2020 8:00,0.0,33.0,0,0.0,17
12/3/2020 17:30,69,29.77558899,0.0,0,0,0,12/3/2020 17:30,12/2/2020 7:00,12/2/2020 8:00,0.0,33.5,0,0.0,17
12/3/2020 18:00,70,29.73654366,0.0,0,0,0,12/3/2020 18:00,12/2/2020 7:00,12/2/2020 8:00,0.0,34.0,0,0.0,18
12/3/2020 18:30,71,29.73654366,0.0,0,0,0,12/3/2020 18:30,12/2/2020 7:00,12/2/2020 8:00,0.0,34.5,0,0.0,18
12/3/2020 19:00,72,29.65865707,0.0,0,0,0,12/3/2020 19:00,12/2/2020 7:00,12/2/2020 8:00,0.0,35.0,0,0.0,19
12/3/2020 19:30,73,29.65865707,0.0,0,0,0,12/3/2020 19:30,12/2/2020 7:00,12/2/2020 8:00,0.0,35.5,0,0.0,19
12/3/2020 20:00,74,29.65865707,0.0,0,0,0,12/3/2020 20:00,12/2/2020 7:00,12/2/2020 8:00,0.0,36.0,0,0.0,20
12/3/2020 20:30,75,29.61981392,0.0,0,0,0,12/3/2020 20:30,12/2/2020 7:00,12/2/2020 8:00,0.0,36.5,0,0.0,20
12/3/2020 21:00,76,29.58103752,0.0,0,0,0,12/3/2020 21:00,12/2/2020 7:00,12/2/2020 8:00,0.0,37.0,0,0.0,21
12/3/2020 21:30,77,29.54232597,0.0,0,0,0,12/3/2020 21:30,12/2/2020 7:00,12/2/2020 8:00,0.0,37.5,0,0.0,21
12/3/2020 22:00,78,29.54232597,0.0,0,0,0,12/3/2020 22:00,12/2/2020 7:00,12/2/2020 8:00,0.0,38.0,0,0.0,22
12/3/2020 22:30,79,29.46509933,0.0,0,0,0,12/3/2020 22:30,12/2/2020 7:00,12/2/2020 8:00,0.0,38.5,0,0.0,22
12/3/2020 23:00,80,29.46509933,0.0,0,0,0,12/3/2020 23:00,12/2/2020 7:00,12/2/2020 8:00,0.0,39.0,0,0.0,23
12/3/2020 23:30,81,29.42658424,0.0,0,0,0,12/3/2020 23:30,12/2/2020 7:00,12/2/2020 8:00,0.0,39.5,0,0.0,23
12/4/2020 0:00,82,29.42658424,0.0,0,0,0,12/4/2020 0:00,12/2/2020 7:00,12/2/2020 8:00,0.0,40.0,0,0.0,0
12/4/2020 0:30,83,29.388134,0.0,0,0,0,12/4/2020 0:30,12/2/2020 7:00,12/2/2020 8:00,0.0,40.5,0,0.0,0
12/4/2020 1:00,84,29.388134,0.0,0,0,0,12/4/2020 1:00,12/2/2020 7:00,12/2/2020 8:00,0.0,41.0,0,0.0,1
12/4/2020 1:30,85,29.34974861,0.0,0,0,0,12/4/2020 1:30,12/2/2020 7:00,12/2/2020 8:00,0.0,41.5,0,0.0,1
12/4/2020 2:00,86,29.34974861,0.0,0,0,0,12/4/2020 2:00,12/2/2020 7:00,12/2/2020 8:00,0.0,42.0,0,0.0,2
12/4/2020 2:30,87,29.31142807,0.0,0,0,0,12/4/2020 2:30,12/2/2020 7:00,12/2/2020 8:00,0.0,42.5,0,0.0,2
12/4/2020 3:00,88,29.31142807,0.0,0,0,0,12/4/2020 3:00,12/2/2020 7:00,12/2/2020 8:00,0.0,43.0,0,0.0,3
12/4/2020 3:30,89,29.27317047,0.0,0,0,0,12/4/2020 3:30,12/2/2020 7:00,12/2/2020 8:00,0.0,43.5,0,0.0,3
12/4/2020 4:00,90,29.27317047,0.0,0,0,0,12/4/2020 4:00,12/2/2020 7:00,12/2/2020 8:00,0.0,44.0,0,0.0,4
12/4/2020 4:30,91,29.23497581,0.0,0,0,0,12/4/2020 4:30,12/2/2020 7:00,12/2/2020 8:00,0.0,44.5,0,0.0,4
12/4/2020 5:00,92,29.23497581,0.0,0,0,0,12/4/2020 5:00,12/2/2020 7:00,12/2/2020 8:00,0.0,45.0,0,0.0,5
12/4/2020 5:30,93,29.19684601,0.0,0,0,0,12/4/2020 5:30,12/2/2020 7:00,12/2/2020 8:00,0.0,45.5,0,0.0,5
12/4/2020 6:00,94,29.19684601,0.0,0,0,0,12/4/2020 6:00,12/2/2020 7:00,12/2/2020 8:00,0.0,46.0,0,0.0,6
12/4/2020 6:30,95,29.19684601,34.1098742,0,0,0,12/4/2020 6:30,12/2/2020 7:00,12/2/2020 8:00,0.0,46.5,0,0.0,6
12/4/2020 7:00,96,29.19684601,108.984108,0,0,0,12/4/2020 7:00,12/2/2020 7:00,12/2/2020 8:00,0.0,47.0,0,0.0,7
12/4/2020 7:30,97,29.15877724,198.7990777,0,0,0,12/4/2020 7:30,12/2/2020 7:00,12/2/2020 8:00,0.0,47.5,0,0.0,7
12/4/2020 8:00,98,29.15877724,288.5533752,0,0,0,12/4/2020 8:00,12/2/2020 7:00,12/2/2020 8:00,0.0,48.0,0,0.0,8
12/4/2020 8:30,99,29.15877724,369.8958812,0,0,0,12/4/2020 8:30,12/2/2020 7:00,12/2/2020 8:00,0.0,48.5,0,0.0,8
12/4/2020 9:00,100,29.15877724,434.8432617,0,0,0,12/4/2020 9:00,12/2/2020 7:00,12/2/2020 8:00,0.0,49.0,0,0.0,9
12/4/2020 9:30,101,29.12077332,476.4371953,0,0,0,12/4/2020 9:30,12/2/2020 7:00,12/2/2020 8:00,0.0,49.5,0,0.0,9
12/4/2020 10:00,102,29.12077332,511.5155029,0,0,0,12/4/2020 10:00,12/2/2020 7:00,12/2/2020 8:00,0.0,50.0,0,0.0,10
12/4/2020 10:30,103,29.12077332,544.9072542,0,0,0,12/4/2020 10:30,12/2/2020 7:00,12/2/2020 8:00,0.0,50.5,0,0.0,10
12/4/2020 11:00,104,29.12077332,574.2384644,0,0,0,12/4/2020 11:00,12/2/2020 7:00,12/2/2020 8:00,0.0,51.0,0,0.0,11
12/4/2020 11:30,105,29.08283043,586.3487582,0,0,0,12/4/2020 11:30,12/2/2020 7:00,12/2/2020 8:00,0.0,51.5,0,0.0,11
12/4/2020 12:00,106,29.04495049,530.0285034,0,0,0,12/4/2020 12:00,12/2/2020 7:00,12/2/2020 8:00,0.0,52.0,0,0.0,12
12/4/2020 12:30,107,29.04495049,419.4491503,0,0,0,12/4/2020 12:30,12/2/2020 7:00,12/2/2020 8:00,0.0,52.5,0,0.0,12
12/4/2020 13:00,108,29.00713348,308.3699036,0,0,0,12/4/2020 13:00,12/2/2020 7:00,12/2/2020 8:00,0.0,53.0,0,0.0,13
12/4/2020 13:30,109,28.93168259,193.2151381,0,0,0,12/4/2020 13:30,12/2/2020 7:00,12/2/2020 8:00,0.0,53.5,0,0.0,13
12/4/2020 14:00,110,28.85647392,88.46673584,0,0,0,12/4/2020 14:00,12/2/2020 7:00,12/2/2020 8:00,0.0,54.0,0,0.0,14
12/4/2020 14:30,111,28.7815094,37.56918566,0,0,0,12/4/2020 14:30,12/2/2020 7:00,12/2/2020 8:00,0.0,54.5,0,0.0,14
12/4/2020 15:00,112,28.74411583,33.7862041,0,0,0,12/4/2020 15:00,12/2/2020 7:00,12/2/2020 8:00,0.0,55.0,0,0.0,15
12/4/2020 15:30,113,28.70678329,31.73218727,0,0,0,12/4/2020 15:30,12/2/2020 7:00,12/2/2020 8:00,0.0,55.5,0,0.0,15
12/4/2020 16:00,114,28.66950989,11.78657637,0,0,0,12/4/2020 16:00,12/2/2020 7:00,12/2/2020 8:00,0.0,56.0,0,0.0,16
12/4/2020 16:30,115,28.63229561,0.0,0,0,0,12/4/2020 16:30,12/2/2020 7:00,12/2/2020 8:00,0.0,56.5,0,0.0,16
12/4/2020 17:00,116,28.59513855,0.0,0,0,0,12/4/2020 17:00,12/2/2020 7:00,12/2/2020 8:00,0.0,57.0,0,0.0,17
12/4/2020 17:30,117,28.59513855,0.0,0,0,0,12/4/2020 17:30,12/2/2020 7:00,12/2/2020 8:00,0.0,57.5,0,0.0,17
12/4/2020 18:00,118,28.55804062,0.0,0,0,0,12/4/2020 18:00,12/2/2020 7:00,12/2/2020 8:00,0.0,58.0,0,0.0,18
12/4/2020 18:30,119,28.55804062,0.0,0,0,0,12/4/2020 18:30,12/2/2020 7:00,12/2/2020 8:00,0.0,58.5,0,0.0,18
12/4/2020 19:00,120,28.52100182,0.0,0,0,0,12/4/2020 19:00,12/2/2020 7:00,12/2/2020 8:00,0.0,59.0,0,0.0,19
12/4/2020 19:30,121,28.55804062,0.0,0,0,0,12/4/2020 19:30,12/2/2020 7:00,12/2/2020 8:00,0.0,59.5,0,0.0,19
12/4/2020 20:00,122,28.48402023,0.0,0,0,0,12/4/2020 20:00,12/2/2020 7:00,12/2/2020 8:00,0.0,60.0,0,0.0,20
12/4/2020 20:30,123,28.48402023,0.0,0,0,0,12/4/2020 20:30,12/2/2020 7:00,12/2/2020 8:00,0.0,60.5,0,0.0,20
12/4/2020 21:00,124,28.44709587,0.0,0,0,0,12/4/2020 21:00,12/2/2020 7:00,12/2/2020 8:00,0.0,61.0,0,0.0,21
12/4/2020 21:30,125,28.44709587,0.0,0,0,0,12/4/2020 21:30,12/2/2020 7:00,12/2/2020 8:00,0.0,61.5,0,0.0,21
12/4/2020 22:00,126,28.41022873,0.0,0,0,0,12/4/2020 22:00,12/2/2020 7:00,12/2/2020 8:00,0.0,62.0,0,0.0,22
12/4/2020 22:30,127,28.41022873,0.0,0,0,0,12/4/2020 22:30,12/2/2020 7:00,12/2/2020 8:00,0.0,62.5,0,0.0,22
12/4/2020 23:00,128,28.37342072,0.0,0,0,0,12/4/2020 23:00,12/2/2020 7:00,12/2/2020 8:00,0.0,63.0,0,0.0,23
12/4/2020 23:30,129,28.37342072,0.0,0,0,0,12/4/2020 23:30,12/2/2020 7:00,12/2/2020 8:00,0.0,63.5,0,0.0,23
12/5/2020 0:00,130,28.33666611,0.0,0,0,0,12/5/2020 0:00,12/2/2020 7:00,12/2/2020 8:00,0.0,64.0,0,0.0,0
12/5/2020 0:30,131,28.33666611,0.0,0,0,0,12/5/2020 0:30,12/2/2020 7:00,12/2/2020 8:00,0.0,64.5,0,0.0,0
12/5/2020 1:00,132,28.33666611,0.0,0,0,0,12/5/2020 1:00,12/2/2020 7:00,12/2/2020 8:00,0.0,65.0,0,0.0,1
12/5/2020 1:30,133,28.29997063,0.0,0,0,0,12/5/2020 1:30,12/2/2020 7:00,12/2/2020 8:00,0.0,65.5,0,0.0,1
12/5/2020 2:00,134,28.29997063,0.0,0,0,0,12/5/2020 2:00,12/2/2020 7:00,12/2/2020 8:00,0.0,66.0,0,0.0,2
12/5/2020 2:30,135,28.26333046,0.0,0,0,0,12/5/2020 2:30,12/2/2020 7:00,12/2/2020 8:00,0.0,66.5,0,0.0,2
12/5/2020 3:00,136,28.26333046,0.0,0,0,0,12/5/2020 3:00,12/2/2020 7:00,12/2/2020 8:00,0.0,67.0,0,0.0,3
12/5/2020 3:30,137,28.26333046,0.0,0,0,0,12/5/2020 3:30,12/2/2020 7:00,12/2/2020 8:00,0.0,67.5,0,0.0,3
12/5/2020 4:00,138,28.26333046,0.0,0,0,0,12/5/2020 4:00,12/2/2020 7:00,12/2/2020 8:00,0.0,68.0,0,0.0,4
12/5/2020 4:30,139,28.22674561,0.0,0,0,0,12/5/2020 4:30,12/2/2020 7:00,12/2/2020 8:00,0.0,68.5,0,0.0,4
12/5/2020 5:00,140,28.22674561,0.0,0,0,0,12/5/2020 5:00,12/2/2020 7:00,12/2/2020 8:00,0.0,69.0,0,0.0,5
12/5/2020 5:30,141,28.19021606,0.0,0,0,0,12/5/2020 5:30,12/2/2020 7:00,12/2/2020 8:00,0.0,69.5,0,0.0,5
12/5/2020 6:00,142,28.19021606,10.18397526,0,0,0,12/5/2020 6:00,12/2/2020 7:00,12/2/2020 8:00,0.0,70.0,0,0.0,6
12/5/2020 6:30,143,28.19021606,30.80203247,0,0,0,12/5/2020 6:30,12/2/2020 7:00,12/2/2020 8:00,0.0,70.5,0,0.0,6
12/5/2020 7:00,144,28.19021606,58.23657886,0,0,0,12/5/2020 7:00,12/2/2020 7:00,12/2/2020 8:00,0.0,71.0,0,0.0,7
12/5/2020 7:30,145,28.15374184,94.89454115,0,0,0,12/5/2020 7:30,12/2/2020 7:00,12/2/2020 8:00,0.0,71.5,0,0.0,7
12/5/2020 8:00,146,28.15374184,134.9118958,0,0,0,12/5/2020 8:00,12/2/2020 7:00,12/2/2020 8:00,0.0,72.0,0,0.0,8
12/5/2020 8:30,147,28.15374184,206.3372918,0,0,0,12/5/2020 8:30,12/2/2020 7:00,12/2/2020 8:00,0.0,72.5,0,0.0,8
12/5/2020 9:00,148,28.15374184,282.2658691,0,0,0,12/5/2020 9:00,12/2/2020 7:00,12/2/2020 8:00,0.0,73.0,0,0.0,9
12/5/2020 9:30,149,28.11732292,234.2862726,0,0,0,12/5/2020 9:30,12/2/2020 7:00,12/2/2020 8:00,0.0,73.5,0,0.0,9
12/5/2020 10:00,150,28.11732292,169.6462097,0,0,0,12/5/2020 10:00,12/2/2020 7:00,12/2/2020 8:00,0.0,74.0,0,0.0,10
12/5/2020 10:30,151,28.08095932,286.8312108,0,0,0,12/5/2020 10:30,12/2/2020 7:00,12/2/2020 8:00,0.0,74.5,0,0.0,10
12/5/2020 11:00,152,28.08095932,385.5310669,0,0,0,12/5/2020 11:00,12/2/2020 7:00,12/2/2020 8:00,0.0,75.0,0,0.0,11
12/5/2020 11:30,153,28.08095932,324.5192578,0,0,0,12/5/2020 11:30,12/2/2020 7:00,12/2/2020 8:00,0.0,75.5,0,0.0,11
12/5/2020 12:00,154,28.08095932,266.147522,0,0,0,12/5/2020 12:00,12/2/2020 7:00,12/2/2020 8:00,0.0,76.0,0,0.0,12
12/5/2020 12:30,155,28.08095932,254.591459,0,0,0,12/5/2020 12:30,12/2/2020 7:00,12/2/2020 8:00,0.0,76.5,0,0.0,12
12/5/2020 13:00,156,28.00839424,246.3441478,0,0,0,12/5/2020 13:00,12/2/2020 7:00,12/2/2020 8:00,0.0,77.0,0,0.0,13
12/5/2020 13:30,157,27.97219276,232.2498932,0,0,0,12/5/2020 13:30,12/2/2020 7:00,12/2/2020 8:00,0.0,77.5,0,0.0,13
12/5/2020 14:00,158,27.93604469,209.4455937,0,0,0,12/5/2020 14:00,12/2/2020 7:00,12/2/2020 8:00,0.0,78.0,0,0.0,14
12/5/2020 14:30,159,27.93604469,179.716716,0,0,0,12/5/2020 14:30,12/2/2020 7:00,12/2/2020 8:00,0.0,78.5,0,0.0,14
12/5/2020 15:00,160,27.89995003,140.8804169,0,0,0,12/5/2020 15:00,12/2/2020 7:00,12/2/2020 8:00,0.0,79.0,0,0.0,15
12/5/2020 15:30,161,27.89995003,53.1122551,0,0,0,12/5/2020 15:30,12/2/2020 7:00,12/2/2020 8:00,0.0,79.5,0,0.0,15
12/5/2020 16:00,162,27.89995003,15.07150939,0,0,0,12/5/2020 16:00,12/2/2020 7:00,12/2/2020 8:00,0.0,80.0,0,0.0,16
12/5/2020 16:30,163,27.86390686,0.0,0,0,0,12/5/2020 16:30,12/2/2020 7:00,12/2/2020 8:00,0.0,80.5,0,0.0,16
12/5/2020 17:00,164,27.8279171,0.0,0,0,0,12/5/2020 17:00,12/2/2020 7:00,12/2/2020 8:00,0.0,81.0,0,0.0,17
12/5/2020 17:30,165,27.8279171,0.0,0,0,0,12/5/2020 17:30,12/2/2020 7:00,12/2/2020 8:00,0.0,81.5,0,0.0,17
12/5/2020 18:00,166,27.8279171,0.0,0,0,0,12/5/2020 18:00,12/2/2020 7:00,12/2/2020 8:00,0.0,82.0,0,0.0,18
12/5/2020 18:30,167,27.79198074,0.0,0,0,0,12/5/2020 18:30,12/2/2020 7:00,12/2/2020 8:00,0.0,82.5,0,0.0,18
12/5/2020 19:00,168,27.79198074,0.0,0,0,0,12/5/2020 19:00,12/2/2020 7:00,12/2/2020 8:00,0.0,83.0,0,0.0,19
12/5/2020 19:30,169,27.75609589,0.0,0,0,0,12/5/2020 19:30,12/2/2020 7:00,12/2/2020 8:00,0.0,83.5,0,0.0,19
12/5/2020 20:30,170,27.72026253,0.0,0,0,0,12/5/2020 20:30,12/2/2020 7:00,12/2/2020 8:00,0.0,84.5,0,0.0,20
12/5/2020 21:00,171,27.68448067,0.0,0,0,0,12/5/2020 21:00,12/2/2020 7:00,12/2/2020 8:00,0.0,85.0,0,0.0,21
12/5/2020 21:30,172,27.68448067,0.0,0,0,0,12/5/2020 21:30,12/2/2020 7:00,12/2/2020 8:00,0.0,85.5,0,0.0,21
12/5/2020 22:00,173,27.64875031,0.0,0,0,0,12/5/2020 22:00,12/2/2020 7:00,12/2/2020 8:00,0.0,86.0,0,0.0,22
